tree_file_name;leaf_dist;agree_with_etalon
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"3;5;4;3;3;3;3;3;2;3;3;2;2;3;3";"None";2.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"4;4;3;2;2;2;3;3;2;4;4;3;3;4;4";"None";24.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"7;3;2;1;2;2;4;4;3;5;5;4;4;5;5";"None";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"6;2;1;1;3;3;5;5;4;6;6;5;5;6;6";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"5;1;1;2;4;4;6;6;5;7;7;6;6;7;7";"7;7;6;5;4;3;1;1;1;3;4;7;7;6;5";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"6;4;3;2;1;1;4;4;3;5;5;4;4;5;5";"None";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"7;5;4;3;3;3;2;2;1;4;4;3;3;4;4";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"10;6;5;4;4;4;1;1;1;5;5;4;4;5;5";"None";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"9;6;5;4;4;4;4;4;3;2;2;1;2;3;3";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF01826_1.tre;"8;7;6;5;5;5;5;5;4;1;1;1;3;4;4";"None";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"7;8;9;9;8;6;5;4;3;2;3;3;2;1;1";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"6;7;8;8;7;5;4;3;2;1;3;3;2;2;2";"None";24.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"6;6;7;7;6;4;3;2;1;1;4;4;3;3;3";"1;7;7;6;6;6;4;3;2;1;4;4;4;4;2";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"5;5;6;6;5;3;2;1;1;2;5;5;4;4;4";"2;6;6;5;5;5;3;2;1;1;5;5;5;5;3";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"4;4;5;5;4;2;1;1;2;3;6;6;5;5;5";"3;5;5;4;4;4;2;1;1;2;6;6;6;6;4";23.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"3;3;4;4;3;1;1;2;3;4;7;7;6;6;6";"4;4;4;3;3;3;1;1;2;3;7;7;7;7;5";32.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"2;2;3;3;2;1;2;3;4;5;8;8;7;7;7";"5;3;3;2;2;2;1;2;3;4;8;8;8;8;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"1;1;3;3;2;2;3;4;5;6;9;9;8;8;8";"6;3;3;2;1;1;2;3;4;5;9;9;9;9;7";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"3;2;2;2;1;2;3;4;5;6;9;9;8;8;8";"6;2;2;1;2;2;2;3;4;5;9;9;9;9;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"3;3;1;1;1;3;4;5;6;7;10;10;9;9;9";"None";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"2;8;9;9;8;6;5;4;3;2;2;2;1;2;2";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00012_1.tre;"1;9;10;10;9;7;6;5;4;3;1;1;1;3;3";"3;10;10;9;9;9;7;6;5;4;2;2;1;1;2";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"6;1;5;5;6;6;5;6;6;7;7;6;4;2;1";"2;8;8;7;7;7;5;5;5;4;5;5;1;1;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"5;2;4;4;5;5;4;5;5;6;6;5;3;1;1";"1;7;7;6;6;6;4;4;4;3;4;4;1;2;2";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"5;3;3;3;4;4;3;4;4;5;5;4;2;1;2";"1;6;6;5;5;5;3;3;3;2;3;3;2;3;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"4;4;2;2;3;3;2;4;4;5;5;4;2;2;3";"None";46.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"3;5;1;1;3;3;2;5;5;6;6;5;3;3;4";"3;5;5;4;4;4;2;1;1;3;4;4;4;5;5";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"3;5;2;2;2;2;1;5;5;6;6;5;3;3;4";"2;6;6;5;5;5;3;3;3;1;2;2;3;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"2;6;3;3;1;1;1;6;6;7;7;6;4;4;5";"3;7;7;6;6;6;4;4;4;1;1;1;4;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"3;4;3;3;4;4;3;3;3;4;4;3;1;2;3";"3;4;4;3;3;3;1;2;2;3;4;4;4;5;5";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"2;5;4;4;5;5;4;2;2;3;3;2;1;3;4";"4;3;3;2;2;2;1;3;3;4;5;5;5;6;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"1;6;5;5;6;6;5;1;1;3;3;2;2;4;5";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"2;6;5;5;6;6;5;2;2;2;2;1;2;4;5";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF05994_1.tre;"1;7;6;6;7;7;6;3;3;1;1;1;3;5;6";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"7;2;6;6;5;7;7;8;8;7;5;3;2;1;1";"2;9;9;8;7;6;6;6;6;6;5;3;1;1;1";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"6;1;6;6;5;7;7;8;8;7;5;3;2;2;2";"None";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"5;2;5;5;4;6;6;7;7;6;4;2;1;2;2";"1;7;7;6;5;4;4;4;4;4;3;1;3;3;2";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"4;3;4;4;3;5;5;6;6;5;3;1;1;3;3";"2;6;6;5;4;3;3;3;3;3;2;1;4;4;3";22.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"4;4;3;3;2;4;4;5;5;4;2;1;2;4;4";"None";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"3;5;2;2;1;4;4;5;5;4;2;2;3;5;5";"3;6;6;5;4;3;3;3;2;2;1;2;5;5;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"4;6;1;1;1;5;5;6;6;5;3;3;4;6;6";"4;7;7;6;5;4;4;4;1;1;1;3;6;6;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"3;5;3;3;2;3;3;4;4;3;1;2;3;5;5";"None";31.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"2;6;4;4;3;2;2;3;3;2;1;3;4;6;6";"4;4;4;3;2;1;2;2;4;4;3;3;6;6;5";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"1;7;5;5;4;1;1;3;3;2;2;4;5;7;7";"None";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"2;7;5;5;4;2;2;2;2;1;2;4;5;7;7";"6;2;2;1;1;2;4;4;6;6;5;5;8;8;7";34.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00626_2.tre;"1;8;6;6;5;3;3;1;1;1;3;5;6;8;8";"7;1;1;1;2;3;5;5;7;7;6;6;9;9;8";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"6;2;1;7;7;6;6;6;5;5;3;4;4;3;1";"None";34.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"5;1;1;8;8;7;7;7;6;6;4;5;5;4;2";"None";33.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"5;3;2;6;6;5;5;5;4;4;2;3;3;2;1";"1;6;7;7;6;6;6;6;5;3;2;3;3;2;1";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"4;4;3;5;5;4;4;4;3;3;1;3;3;2;2";"3;3;4;4;3;3;3;3;2;1;2;6;6;5;4";29.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"5;5;4;4;4;3;3;3;2;2;1;4;4;3;3";"None";23.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"4;6;5;3;3;2;2;2;2;2;2;5;5;4;4";"4;2;3;3;2;2;3;3;2;2;3;7;7;6;5";45.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"3;7;6;2;2;1;2;2;3;3;3;6;6;5;5";"5;1;2;2;2;2;4;4;3;3;4;8;8;7;6";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"2;8;7;1;1;1;3;3;4;4;4;7;7;6;6";"None";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"1;7;6;3;3;2;1;1;3;3;3;6;6;5;5";"5;2;3;3;1;1;4;4;3;3;4;8;8;7;6";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"3;6;5;4;4;3;3;3;1;1;2;5;5;4;4";"5;4;5;5;4;4;1;1;1;3;4;8;8;7;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"2;4;3;6;6;5;5;5;4;4;2;2;2;1;2";"None";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00428_2.tre;"1;5;4;7;7;6;6;6;5;5;3;1;1;1;3";"None";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"7;3;2;1;6;6;5;7;7;6;6;6;3;2;1";"1;8;8;7;6;5;4;5;5;4;2;3;3;2;1";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"6;2;1;1;7;7;6;8;8;7;7;7;4;3;2";"2;9;9;8;7;6;5;6;6;5;3;2;2;1;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"5;1;1;2;8;8;7;9;9;8;8;8;5;4;3";"3;10;10;9;8;7;6;7;7;6;4;1;1;1;2";44.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"4;4;3;2;5;5;4;6;6;5;5;5;2;1;1";"1;7;7;6;5;4;3;4;4;3;1;4;4;3;2";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"3;5;4;3;4;4;3;5;5;4;4;4;1;1;2";"2;6;6;5;4;3;2;3;3;2;1;5;5;4;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"4;6;5;4;3;3;2;4;4;3;3;3;1;2;3";"None";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"3;7;6;5;2;2;1;4;4;3;3;3;2;3;4";"3;6;6;5;4;3;2;2;2;1;2;6;6;5;4";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"2;8;7;6;1;1;1;5;5;4;4;4;3;4;5";"4;7;7;6;5;4;3;1;1;1;3;7;7;6;5";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"1;7;6;5;3;3;2;3;3;2;2;2;2;3;4";"None";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"3;8;7;6;4;4;3;2;2;1;2;2;3;4;5";"6;2;2;1;1;2;3;6;6;5;5;9;9;8;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"2;9;8;7;5;5;4;1;1;1;3;3;4;5;6";"7;1;1;1;2;3;4;7;7;6;6;10;10;9;8";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF02775_1.tre;"1;8;7;6;4;4;3;3;3;2;1;1;3;4;5";"None";38.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"6;7;8;8;7;7;7;6;4;4;4;2;1;1;1";"6;1;1;1;2;4;4;5;6;6;5;8;9;9;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"5;6;7;7;6;6;6;5;3;3;3;1;1;2;2";"5;2;2;1;1;3;3;4;5;5;4;7;8;8;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"4;5;6;6;5;5;5;4;2;2;2;1;2;3;3";"4;3;3;2;1;2;2;3;4;4;3;6;7;7;5";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"4;4;5;5;4;4;4;3;1;2;2;2;3;4;4";"3;4;4;3;2;2;2;2;3;3;2;5;6;6;4";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"3;3;4;4;3;3;3;2;1;3;3;3;4;5;5";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"4;2;3;3;2;3;3;2;2;4;4;4;5;6;6";"1;6;6;5;4;4;4;3;4;4;1;3;4;4;2";29.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"3;1;3;3;2;4;4;3;3;5;5;5;6;7;7";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"2;2;2;2;1;4;4;3;3;5;5;5;6;7;7";"2;8;8;7;6;6;6;5;6;6;3;1;2;2;1";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"1;3;1;1;1;5;5;4;4;6;6;6;7;8;8";"3;9;9;8;7;7;7;6;7;7;4;1;1;1;2";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"3;3;4;4;3;2;2;1;2;4;4;4;5;6;6";"3;5;5;4;3;3;3;1;2;2;2;5;6;6;4";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"2;4;5;5;4;1;1;1;3;5;5;5;6;7;7";"4;6;6;5;4;4;4;1;1;1;3;6;7;7;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00667_2.tre;"1;5;6;6;5;5;5;4;2;1;1;2;3;4;4";"4;4;4;3;2;1;1;3;4;4;3;6;7;7;5";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"7;8;7;6;5;4;6;6;6;6;4;2;1;1;1";"7;1;1;1;2;3;6;6;6;6;5;6;9;9;8";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"6;7;6;5;4;3;5;5;5;5;3;1;1;2;2";"6;2;2;1;1;2;5;5;5;5;4;5;8;8;7";43.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"5;6;5;4;3;2;4;4;4;4;2;1;2;3;3";"5;3;3;2;1;1;4;4;4;4;3;4;7;7;6";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"4;5;4;3;2;1;4;4;4;4;2;2;3;4;4";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"5;4;3;2;1;1;5;5;5;5;3;3;4;5;5";"None";21.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"5;3;2;1;1;2;6;6;6;6;4;4;5;6;6";"4;5;5;4;3;2;2;2;2;2;2;3;6;6;5";33.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"4;2;1;1;2;3;7;7;7;7;5;5;6;7;7";"None";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"3;1;1;2;3;4;8;8;8;8;6;6;7;8;8";"5;6;6;5;4;3;1;1;2;2;3;4;7;7;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"2;6;5;4;3;2;3;3;3;3;1;2;3;4;4";"None";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"1;7;6;5;4;3;2;2;2;2;1;3;4;5;5";"1;7;7;6;5;4;5;5;5;5;2;1;3;3;2";45.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"2;8;7;6;5;4;1;1;2;2;2;4;5;6;6";"None";23.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF10343_1.tre;"1;8;7;6;5;4;2;2;1;1;2;4;5;6;6";"2;9;9;8;7;6;7;7;7;7;4;3;1;1;1";44.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"7;1;7;7;6;6;6;7;7;6;6;6;3;2;1";"7;1;1;1;3;3;4;4;5;6;6;5;6;8;8";41.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"6;2;6;6;5;5;5;6;6;5;5;5;2;1;1";"6;2;2;1;2;2;3;3;4;5;5;4;5;7;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"6;3;5;5;4;4;4;5;5;4;4;4;1;1;2";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"5;4;4;4;3;3;3;4;4;3;3;3;1;2;3";"5;3;3;2;2;2;2;2;3;4;4;3;4;6;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"5;5;3;3;2;2;2;4;4;3;3;3;2;3;4";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"4;6;2;2;1;2;2;5;5;4;4;4;3;4;5";"4;5;5;4;4;4;3;3;1;2;2;2;3;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"5;7;1;1;1;3;3;6;6;5;5;5;4;5;6";"5;6;6;5;5;5;4;4;1;1;1;3;4;6;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"4;6;3;3;2;1;1;5;5;4;4;4;3;4;5";"5;4;4;3;3;3;1;1;3;4;4;3;4;6;6";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"3;5;4;4;3;3;3;3;3;2;2;2;2;3;4";"3;5;5;4;4;4;3;3;2;3;3;1;2;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"2;6;5;5;4;4;4;2;2;1;2;2;3;4;5";"1;7;7;6;6;6;5;5;4;5;5;2;1;2;2";46.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"1;7;6;6;5;5;5;1;1;1;3;3;4;5;6";"None";38.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF00636_1.tre;"1;6;5;5;4;4;4;3;3;2;1;1;3;4;5";"None";32.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"1;2;6;6;5;9;9;8;7;6;5;3;2;1;1";"None";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"1;1;6;6;5;9;9;8;7;6;5;3;2;2;2";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"2;2;5;5;4;8;8;7;6;5;4;2;1;2;2";"7;8;8;6;5;4;4;5;5;2;2;2;2;2;1";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"3;3;4;4;3;7;7;6;5;4;3;1;1;3;3";"6;7;7;5;4;3;3;4;4;1;3;3;3;3;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"6;4;3;3;2;6;6;5;4;3;2;1;2;4;4";"5;6;6;4;3;2;2;3;3;1;4;4;4;4;2";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"5;5;2;2;1;6;6;5;4;3;2;2;3;5;5";"5;6;6;4;3;2;1;2;2;2;5;5;5;5;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"4;6;1;1;1;7;7;6;5;4;3;3;4;6;6";"6;7;7;5;4;3;1;1;1;3;6;6;6;6;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap50/PF03114_1.tre;"5;5;3;3;2;5;5;4;3;2;1;2;3;5;5";"4;5;5;3;2;1;2;3;3;2;5;5;5;5;3";50.0
