tree_file_name;leaf_dist;agree_with_etalon
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF04116_1.tre;"1;4;3;4;4;3;2;2;1;3;3;3;4;5;5";"1;9;9;8;7;6;5;5;6;6;3;2;2;2;1";96.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF04116_1.tre;"2;5;4;5;5;4;1;1;1;4;4;4;5;6;6";"2;10;10;9;8;7;6;6;7;7;4;3;1;1;1";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF04116_1.tre;"1;5;4;5;5;4;4;4;3;1;1;2;3;4;4";"None";39.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"5;5;4;3;7;7;6;5;4;4;4;2;2;1;1";"3;6;6;5;4;3;2;2;1;1;6;7;7;5;4";98.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"4;4;3;2;6;6;5;4;3;3;3;2;2;2;2";"None";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"3;3;2;1;6;6;5;4;3;3;3;3;3;3;3";"None";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"2;2;1;1;7;7;6;5;4;4;4;4;4;4;4";"4;2;2;1;1;2;5;5;5;5;7;8;8;6;5";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"3;1;1;2;8;8;7;6;5;5;5;5;5;5;5";"None";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"3;4;3;2;5;5;4;3;2;2;2;3;3;3;3";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"2;5;4;3;4;4;3;2;1;2;2;4;4;4;4";"None";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"1;6;5;4;3;3;2;1;1;3;3;5;5;5;5";"None";32.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"4;7;6;5;2;2;1;1;2;4;4;6;6;6;6";"None";51.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"3;8;7;6;1;1;1;2;3;5;5;7;7;7;7";"None";44.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"2;5;4;3;5;5;4;3;2;1;1;4;4;4;4";"3;6;6;5;4;3;1;1;2;2;6;7;7;5;4";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01839_1.tre;"1;5;4;3;7;7;6;5;4;4;4;1;1;2;2";"None";89.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"6;6;6;6;4;3;5;5;6;6;5;3;1;1;1";"4;6;6;5;4;4;4;1;1;1;3;6;6;6;6";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"5;5;5;5;3;2;4;4;5;5;4;2;1;2;2";"3;5;5;4;3;3;3;2;2;1;2;5;5;5;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"4;4;4;4;2;1;4;4;5;5;4;2;2;3;3";"2;5;5;4;3;3;3;3;3;2;1;4;4;4;4";44.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"4;3;3;3;1;1;5;5;6;6;5;3;3;4;4";"1;6;6;5;4;4;4;4;4;3;1;3;3;3;3";71.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"3;2;2;2;1;2;6;6;7;7;6;4;4;5;5";"1;7;7;6;5;5;5;5;5;4;2;2;2;2;2";95.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"4;1;2;2;2;3;7;7;8;8;7;5;5;6;6";"2;8;8;7;6;6;6;6;6;5;3;2;2;1;1";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"3;2;1;1;2;3;7;7;8;8;7;5;5;6;6";"2;8;8;7;6;6;6;6;6;5;3;1;1;2;2";96.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"2;5;5;5;3;2;3;3;4;4;3;1;2;3;3";"3;4;4;3;2;2;2;3;3;2;2;5;5;5;5";60.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"1;6;6;6;4;3;2;2;3;3;2;1;3;4;4";"None";46.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"2;7;7;7;5;4;1;1;3;3;2;2;4;5;5";"None";60.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"2;7;7;7;5;4;2;2;2;2;1;2;4;5;5";"5;2;2;1;1;3;3;5;5;4;4;7;7;7;7";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF03721_1.tre;"1;8;8;8;6;5;3;3;1;1;1;3;5;6;6";"6;1;1;1;2;4;4;6;6;5;5;8;8;8;8";88.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"7;9;8;7;6;5;6;6;6;6;3;2;1;1;1";"3;9;10;10;8;7;7;7;6;6;4;1;1;1;2";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"6;8;7;6;5;4;5;5;5;5;2;1;1;2;2";"2;8;9;9;7;6;6;6;5;5;3;2;2;1;1";97.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"5;7;6;5;4;3;4;4;4;4;1;1;2;3;3";"1;7;8;8;6;5;5;5;4;4;2;3;3;2;1";92.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"4;6;5;4;3;2;3;3;3;3;1;2;3;4;4";"None";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"4;5;4;3;2;1;3;3;3;3;2;3;4;5;5";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"3;4;3;2;1;1;4;4;4;4;3;4;5;6;6";"4;3;4;4;2;1;2;2;3;3;3;7;7;6;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"3;3;2;1;1;2;5;5;5;5;4;5;6;7;7";"5;2;3;3;1;1;3;3;4;4;4;8;8;7;6";99.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"2;2;1;1;2;3;6;6;6;6;5;6;7;8;8";"6;1;2;2;1;2;4;4;5;5;5;9;9;8;7";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"1;1;1;2;3;4;7;7;7;7;6;7;8;9;9";"7;1;1;1;2;3;5;5;6;6;6;10;10;9;8";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"3;6;5;4;3;2;2;2;2;2;2;3;4;5;5";"None";29.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"2;7;6;5;4;3;1;1;2;2;3;4;5;6;6";"3;5;6;6;4;3;3;3;1;1;2;6;6;5;4";87.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00445_1.tre;"1;7;6;5;4;3;2;2;1;1;3;4;5;6;6";"4;4;5;5;3;2;1;1;3;3;3;7;7;6;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"5;6;6;6;4;3;5;5;4;4;4;2;2;1;1";"3;6;6;5;5;5;3;2;2;1;1;5;5;5;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"4;5;5;5;3;2;4;4;3;3;3;2;2;2;2";"2;5;5;4;4;4;2;2;2;2;2;4;4;4;4";95.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"4;4;4;4;2;1;4;4;3;3;3;3;3;3;3";"2;4;4;3;3;3;1;3;3;3;3;4;4;4;4";81.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"3;3;3;3;1;1;5;5;4;4;4;4;4;4;4";"3;3;3;2;2;2;1;4;4;4;4;5;5;5;5";97.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"2;2;2;2;1;2;6;6;5;5;5;5;5;5;5";"None";97.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"3;1;2;2;2;3;7;7;6;6;6;6;6;6;6";"4;3;3;2;1;1;2;5;5;5;5;6;6;6;6";98.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"3;2;1;1;2;3;7;7;6;6;6;6;6;6;6";"None";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"2;5;5;5;3;2;3;3;2;2;2;3;3;3;3";"1;5;5;4;4;4;2;3;3;3;3;3;3;3;3";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"1;6;6;6;4;3;2;2;1;2;2;4;4;4;4";"None";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"2;7;7;7;5;4;1;1;1;3;3;5;5;5;5";"2;7;7;6;6;6;4;5;5;5;5;1;1;2;2";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"2;6;6;6;4;3;3;3;2;1;1;4;4;4;4";"2;7;7;6;6;6;4;5;5;5;5;2;2;1;1";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF01569_1.tre;"1;6;6;6;4;3;5;5;4;4;4;1;1;2;2";"3;6;6;5;5;5;3;1;1;2;2;5;5;5;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"8;2;1;10;10;9;8;7;6;5;5;5;3;2;1";"1;9;9;8;7;6;6;6;5;5;3;2;2;2;1";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"7;1;1;11;11;10;9;8;7;6;6;6;4;3;2";"2;10;10;9;8;7;7;7;6;6;4;3;1;1;1";68.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"6;3;2;9;9;8;7;6;5;4;4;4;2;1;1";"1;8;8;7;6;5;5;5;4;4;2;1;3;3;2";76.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"5;4;3;8;8;7;6;5;4;3;3;3;1;1;2";"2;7;7;6;5;4;4;4;3;3;1;1;4;4;3";91.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"5;5;4;7;7;6;5;4;3;2;2;2;1;2;3";"3;6;6;5;4;3;3;3;2;2;1;2;5;5;4";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"4;6;5;6;6;5;4;3;2;1;2;2;2;3;4";"4;5;5;4;3;2;2;2;2;2;2;3;6;6;5";86.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"4;7;6;5;5;4;3;2;1;1;3;3;3;4;5";"None";53.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"3;8;7;4;4;3;2;1;1;2;4;4;4;5;6";"None";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"2;9;8;3;3;2;1;1;2;3;5;5;5;6;7";"6;3;3;2;1;1;3;3;4;4;4;5;8;8;7";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"1;10;9;2;2;1;1;2;3;4;6;6;6;7;8";"7;2;2;1;1;2;4;4;5;5;5;6;9;9;8";96.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"2;11;10;1;1;1;2;3;4;5;7;7;7;8;9";"8;1;1;1;2;3;5;5;6;6;6;7;10;10;9";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF05773_1.tre;"1;6;5;7;7;6;5;4;3;2;1;1;2;3;4";"4;6;6;5;4;3;3;3;1;1;2;3;6;6;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"1;4;3;2;3;3;2;6;6;5;4;4;4;2;1";"4;5;5;3;2;2;2;1;2;4;4;4;6;6;5";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"1;3;2;1;3;3;2;7;7;6;5;5;5;3;2";"2;3;3;1;1;3;3;3;4;6;6;6;8;8;7";62.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"2;2;1;1;4;4;3;8;8;7;6;6;6;4;3";"1;2;2;1;2;4;4;4;5;7;7;7;9;9;8";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"4;1;1;2;5;5;4;9;9;8;7;7;7;5;4";"1;1;1;2;3;5;5;5;6;8;8;8;10;10;9";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"3;4;3;2;2;2;1;7;7;6;5;5;5;3;2";"None";79.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"4;5;4;3;1;1;1;8;8;7;6;6;6;4;3";"4;5;5;3;2;1;1;2;3;5;5;5;7;7;6";96.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"5;5;4;3;4;4;3;5;5;4;3;3;3;1;1";"5;6;6;4;3;3;3;1;1;3;3;3;5;5;4";52.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"7;6;5;4;5;5;4;4;4;3;2;2;2;1;2";"6;7;7;5;4;4;4;2;1;2;2;2;4;4;3";36.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"6;7;6;5;6;6;5;3;3;2;1;2;2;2;3";"7;8;8;6;5;5;5;3;2;2;2;1;3;3;2";34.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"7;8;7;6;7;7;6;2;2;1;1;3;3;3;4";"8;9;9;7;6;6;6;4;3;3;3;1;2;2;1";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"9;9;8;7;8;8;7;1;1;1;2;4;4;4;5";"9;10;10;8;7;7;7;5;4;4;4;2;1;1;1";97.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF00282_1.tre;"8;7;6;5;6;6;5;4;4;3;2;1;1;2;3";"7;8;8;6;5;5;5;3;2;1;1;2;4;4;3";94.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF02879_1.tre;"2;6;5;8;8;8;8;6;6;6;3;2;1;1;1";"9;9;9;9;7;6;5;4;3;1;1;1;4;4;3";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF02879_1.tre;"1;5;4;7;7;7;7;5;5;5;2;1;1;2;2";"8;8;8;8;6;5;4;3;2;1;2;2;3;3;2";100.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Metazoa/Selections15/Trees/PQ/bootstrap100/PF02879_1.tre;"2;4;3;6;6;6;6;4;4;4;1;1;2;3;3";"None";41.0
