tree_file_name;leaf_dist;agree_with_etalon
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"4;8;7;7;7;5;4;5;5;4;2;1;1;2;2";"6;5;5;4;2;2;1;1;5;5;4;3;4;5;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"7;7;6;6;6;4;3;4;4;3;1;1;2;3;3";"None";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"6;6;5;5;5;3;2;3;3;2;1;2;3;4;4";"None";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"5;5;4;4;4;2;1;3;3;2;2;3;4;5;5";"4;3;3;2;4;4;3;2;4;4;3;2;2;3;4";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"7;4;3;3;3;1;1;4;4;3;3;4;5;6;6";"None";36.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"6;3;2;2;2;1;2;5;5;4;4;5;6;7;7";"None";22.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"5;2;1;2;2;2;3;6;6;5;5;6;7;8;8";"4;2;2;1;5;5;4;3;5;5;4;3;2;3;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"4;1;1;3;3;3;4;7;7;6;6;7;8;9;9";"5;1;1;1;6;6;5;4;6;6;5;4;3;4;5";33.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"3;3;2;1;1;2;3;6;6;5;5;6;7;8;8";"None";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"2;6;5;5;5;3;2;2;2;1;2;3;4;5;5";"6;5;5;4;5;5;4;3;2;2;1;1;4;5;6";35.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF01217_2.tre;"1;7;6;6;6;4;3;1;1;1;3;4;5;6;6";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"1;2;1;9;9;8;7;6;7;7;6;4;3;2;1";"None";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"6;1;1;10;10;9;8;7;8;8;7;5;4;3;2";"6;6;5;2;2;1;1;3;3;3;5;7;7;7;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"6;3;2;8;8;7;6;5;6;6;5;3;2;1;1";"None";21.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"5;4;3;7;7;6;5;4;5;5;4;2;1;1;2";"None";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"5;5;4;6;6;5;4;3;4;4;3;1;1;2;3";"4;4;3;3;3;3;3;2;2;1;3;5;5;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"4;6;5;5;5;4;3;2;3;3;2;1;2;3;4";"3;3;2;4;4;4;4;3;3;1;2;4;4;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"3;7;6;4;4;3;2;1;3;3;2;2;3;4;5";"3;3;2;5;5;5;5;4;4;2;1;3;3;3;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"2;8;7;3;3;2;1;1;4;4;3;3;4;5;6";"4;4;3;6;6;6;6;5;5;3;1;2;2;2;2";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"3;9;8;2;2;1;1;2;5;5;4;4;5;6;7";"None";43.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"5;10;9;1;1;1;2;3;6;6;5;5;6;7;8";"None";27.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"4;7;6;5;5;4;3;2;2;2;1;2;3;4;5";"2;2;1;5;5;5;5;4;4;2;2;4;4;4;4";45.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00069_10.tre;"5;8;7;6;6;5;4;3;1;1;1;3;4;5;6";"1;1;1;6;6;6;6;5;5;3;3;5;5;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"5;9;8;7;6;7;7;6;4;3;3;3;1;1;1";"2;5;5;4;6;7;7;5;4;3;4;4;1;1;2";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"4;8;7;6;5;6;6;5;3;2;2;2;1;2;2";"None";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"7;7;6;5;4;5;5;4;2;1;2;2;2;3;3";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"6;6;5;4;3;4;4;3;1;1;3;3;3;4;4";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"5;5;4;3;2;3;3;2;1;2;4;4;4;5;5";"3;3;3;2;4;5;5;3;2;2;3;3;3;3;3";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"4;4;3;2;1;3;3;2;2;3;5;5;5;6;6";"4;3;3;2;3;4;4;2;1;3;4;4;4;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"3;3;2;1;1;4;4;3;3;4;6;6;6;7;7";"5;4;4;3;2;3;3;1;1;4;5;5;5;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"4;2;1;1;2;5;5;4;4;5;7;7;7;8;8";"6;5;5;4;1;2;2;1;2;5;6;6;6;6;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"3;1;1;2;3;6;6;5;5;6;8;8;8;9;9";"None";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"2;5;4;3;2;2;2;1;2;3;5;5;5;6;6";"4;2;2;1;4;5;5;3;2;3;4;4;4;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"2;6;5;4;3;1;1;1;3;4;6;6;6;7;7";"5;1;1;1;5;6;6;4;3;4;5;5;5;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF05148_1.tre;"1;8;7;6;5;6;6;5;3;2;1;1;2;3;3";"None";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"8;3;2;1;4;4;7;7;6;5;6;6;5;2;1";"None";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"7;2;1;1;5;5;8;8;7;6;7;7;6;3;2";"None";42.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"6;1;1;2;6;6;9;9;8;7;8;8;7;4;3";"2;8;8;7;6;7;7;6;4;4;4;2;1;1;2";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"7;4;3;2;3;3;6;6;5;4;5;5;4;1;1";"3;6;6;5;4;5;5;4;2;2;2;1;3;3;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"6;5;4;3;2;2;5;5;4;3;4;4;3;1;2";"None";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"5;6;5;4;1;1;5;5;4;3;4;4;3;2;3";"4;6;6;5;4;5;5;4;2;1;1;2;4;4;4";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"4;6;5;4;2;2;4;4;3;2;3;3;2;2;3";"5;4;4;3;2;3;3;2;1;3;3;3;5;5;5";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"4;7;6;5;3;3;3;3;2;1;3;3;2;3;4";"6;3;3;2;1;3;3;2;2;4;4;4;6;6;6";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"3;8;7;6;4;4;2;2;1;1;4;4;3;4;5";"7;2;2;1;1;4;4;3;3;5;5;5;7;7;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"2;9;8;7;5;5;1;1;1;2;5;5;4;5;6";"None";44.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"2;7;6;5;3;3;4;4;3;2;2;2;1;3;4";"6;4;4;3;2;2;2;1;2;4;4;4;6;6;6";31.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF04099_1.tre;"1;8;7;6;4;4;5;5;4;3;1;1;1;4;5";"7;5;5;4;3;1;1;1;3;5;5;5;7;7;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"7;5;5;5;4;4;5;5;4;3;3;3;2;1;1";"4;5;5;4;3;3;3;1;1;4;4;4;4;3;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"6;4;4;4;3;3;4;4;3;2;3;3;2;2;2";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"5;3;3;3;2;2;4;4;3;2;4;4;3;3;3";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"5;2;2;2;2;2;5;5;4;3;5;5;4;4;4";"3;6;6;5;4;4;4;3;3;2;2;2;2;2;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"4;1;2;2;3;3;6;6;5;4;6;6;5;5;5";"4;7;7;6;5;5;5;4;4;1;1;2;2;3;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"4;2;1;1;3;3;6;6;5;4;6;6;5;5;5";"4;7;7;6;5;5;5;4;4;2;2;1;1;3;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"3;3;3;3;1;1;5;5;4;3;5;5;4;4;4";"5;4;4;3;2;1;1;3;3;5;5;5;5;4;5";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"4;4;4;4;3;3;3;3;2;1;4;4;3;3;3";"None";7.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"4;5;5;5;4;4;2;2;1;1;5;5;4;4;4";"2;6;6;5;4;4;4;3;3;3;3;3;3;1;2";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"3;6;6;6;5;5;1;1;1;2;6;6;5;5;5";"1;7;7;6;5;5;5;4;4;4;4;4;4;1;1";45.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"2;5;5;5;4;4;5;5;4;3;2;2;1;2;2";"6;2;2;1;1;3;3;4;4;6;6;6;6;5;6";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00702_1.tre;"1;6;6;6;5;5;6;6;5;4;1;1;1;3;3";"7;1;1;1;2;4;4;5;5;7;7;7;7;6;7";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"2;5;4;5;5;5;5;5;5;5;5;3;1;1;1";"5;5;5;5;4;4;4;4;4;4;2;1;1;3;3";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"1;4;3;4;4;4;4;4;4;4;4;2;1;2;2";"None";40.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"3;3;2;3;3;3;3;4;4;4;4;2;2;3;3";"None";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"2;2;1;3;3;3;3;5;5;5;5;3;3;4;4";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"7;1;1;4;4;4;4;6;6;6;6;4;4;5;5";"1;1;2;2;3;3;7;7;7;7;5;5;5;4;4";36.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"7;3;2;2;2;2;2;5;5;5;5;3;3;4;4";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"6;4;3;1;1;2;2;6;6;6;6;4;4;5;5";"None";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"5;4;3;2;2;1;1;6;6;6;6;4;4;5;5";"4;4;4;4;3;3;5;5;5;5;3;3;3;1;1";29.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"5;4;3;4;4;4;4;3;3;3;3;1;2;3;3";"5;5;5;5;4;4;3;3;3;3;1;2;2;3;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"4;5;4;5;5;5;5;2;2;2;2;1;3;4;4";"6;6;6;6;5;5;2;2;2;2;1;3;3;4;4";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"3;6;5;6;6;6;6;1;1;2;2;2;4;5;5";"7;7;7;7;6;6;1;1;2;2;2;4;4;5;5";24.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02824_1.tre;"4;6;5;6;6;6;6;2;2;1;1;2;4;5;5";"7;7;7;7;6;6;2;2;1;1;2;4;4;5;5";28.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"1;4;5;5;5;5;5;5;4;5;5;4;1;1;1";"5;5;4;6;6;5;4;4;4;1;1;1;4;5;5";41.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"7;3;4;4;4;4;4;4;3;4;4;3;1;2;2";"4;4;3;5;5;4;3;3;3;1;2;2;3;4;4";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"6;2;3;3;3;3;4;4;3;4;4;3;2;3;3";"4;4;3;4;4;3;2;2;2;2;3;3;3;4;4";49.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"5;1;3;3;3;3;5;5;4;5;5;4;3;4;4";"5;5;4;4;4;3;2;1;1;3;4;4;4;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"5;2;2;2;2;2;5;5;4;5;5;4;3;4;4";"5;5;4;3;3;2;1;2;2;3;4;4;4;5;5";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"4;3;1;1;2;2;6;6;5;6;6;5;4;5;5";"None";38.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"5;3;2;2;1;1;6;6;5;6;6;5;4;5;5";"7;7;6;1;1;1;2;4;4;5;6;6;6;7;7";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"4;3;4;4;4;4;3;3;2;3;3;2;2;3;3";"3;3;2;5;5;4;3;3;3;2;3;3;2;3;3";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"3;4;5;5;5;5;2;2;1;3;3;2;3;4;4";"2;2;1;6;6;5;4;4;4;3;4;4;2;3;3";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"2;5;6;6;6;6;1;1;1;4;4;3;4;5;5";"1;1;1;7;7;6;5;5;5;4;5;5;3;4;4";48.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"3;4;5;5;5;5;3;3;2;2;2;1;3;4;4";"3;3;2;6;6;5;4;4;4;3;4;4;1;2;2";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02786_5.tre;"4;5;6;6;6;6;4;4;3;1;1;1;4;5;5";"4;4;3;7;7;6;5;5;5;4;5;5;1;1;1";36.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"1;1;9;9;8;7;7;7;7;7;6;4;3;2;1";"None";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"1;2;8;8;7;6;6;6;6;6;5;3;2;1;1";"None";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"3;3;7;7;6;5;5;5;5;5;4;2;1;1;2";"6;7;7;5;5;5;3;3;2;1;1;2;5;5;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"2;4;6;6;5;4;4;4;4;4;3;1;1;2;3";"5;6;6;4;4;4;4;4;3;2;1;1;4;4;3";46.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"8;5;5;5;4;3;3;3;3;3;2;1;2;3;4";"4;5;5;3;3;3;5;5;4;3;2;1;3;3;2";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"7;6;4;4;3;2;2;2;3;3;2;2;3;4;5";"3;4;4;2;2;2;6;6;5;4;3;2;3;3;2";25.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"6;7;3;3;2;1;2;2;4;4;3;3;4;5;6";"2;3;3;1;2;2;7;7;6;5;4;3;4;4;3";29.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"5;8;2;2;1;1;3;3;5;5;4;4;5;6;7";"1;2;2;1;3;3;8;8;7;6;5;4;5;5;4";37.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"4;9;1;1;1;2;4;4;6;6;5;5;6;7;8";"1;1;1;2;4;4;9;9;8;7;6;5;6;6;5";45.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"3;7;4;4;3;2;1;1;4;4;3;3;4;5;6";"3;4;4;2;1;1;7;7;6;5;4;3;4;4;3";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"5;6;5;5;4;3;3;3;2;2;1;2;3;4;5";"4;5;5;3;3;3;6;6;5;4;3;2;2;2;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF00153_21.tre;"4;7;6;6;5;4;4;4;1;1;1;3;4;5;6";"5;6;6;4;4;4;7;7;6;5;4;3;1;1;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"4;5;4;3;4;4;6;6;6;6;4;2;2;1;1";"4;4;6;6;6;6;4;4;4;3;2;1;1;3;3";39.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"4;4;3;2;3;3;5;5;5;5;3;2;2;2;2";"None";23.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"3;3;2;1;3;3;5;5;5;5;3;3;3;3;3";"4;4;6;6;6;6;4;3;3;2;1;2;2;3;3";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"2;2;1;1;4;4;6;6;6;6;4;4;4;4;4";"5;5;7;7;7;7;5;2;2;1;1;3;3;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"1;1;1;2;5;5;7;7;7;7;5;5;5;5;5";"6;6;8;8;8;8;6;1;1;1;2;4;4;5;5";35.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"6;4;3;2;2;2;4;4;4;4;2;3;3;3;3";"None";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"5;5;4;3;1;1;4;4;4;4;2;4;4;4;4";"3;3;5;5;5;5;3;5;5;4;3;3;3;1;1";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"4;5;4;3;2;2;3;3;3;3;1;4;4;4;4";"None";47.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"4;6;5;4;3;3;2;2;2;2;1;5;5;5;5";"3;3;2;2;2;2;1;7;7;6;5;5;5;4;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"3;7;6;5;4;4;1;1;2;2;2;6;6;6;6";"4;4;2;2;1;1;2;8;8;7;6;6;6;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"2;7;6;5;4;4;2;2;1;1;2;6;6;6;6";"4;4;1;1;2;2;2;8;8;7;6;6;6;5;5";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF09334_1.tre;"3;5;4;3;4;4;6;6;6;6;4;1;1;2;2";"None";24.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"1;7;7;6;5;6;6;5;6;6;5;4;2;1;1";"1;1;1;2;6;6;5;6;6;6;6;5;6;6;4";50.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"2;6;6;5;4;5;5;4;5;5;4;3;1;1;2";"2;2;1;1;5;5;4;5;5;5;5;4;5;5;3";30.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"6;5;5;4;3;4;4;3;4;4;3;2;1;2;3";"3;3;2;1;4;4;3;4;4;4;4;3;4;4;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"5;4;4;3;2;3;3;2;4;4;3;2;2;3;4";"4;4;3;2;3;3;2;3;3;3;3;3;4;4;2";43.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"6;3;3;2;1;3;3;2;5;5;4;3;3;4;5";"5;5;4;3;3;3;2;2;2;2;2;4;5;5;3";26.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/bootstrap50/PF02996_1.tre;"6;2;2;1;1;4;4;3;6;6;5;4;4;5;6";"None";38.0
