tree_file_name;leaf_dist;agree_with_etalon
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"7;5;6;6;5;4;3;2;1;2;2;3;3;3;4";"3;4;4;4;4;3;5;5;4;3;3;3;2;2;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"6;6;5;5;4;3;2;1;1;3;3;4;4;4;5";"2;3;3;3;3;2;6;6;5;4;4;4;3;3;1";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"5;7;4;4;3;2;1;1;2;4;4;5;5;5;6";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"5;8;3;3;2;1;1;2;3;5;5;6;6;6;7";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"4;9;2;2;1;1;2;3;4;6;6;7;7;7;8";"1;2;2;3;3;2;7;7;6;5;5;5;4;4;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"4;10;1;1;1;2;3;4;5;7;7;8;8;8;9";"1;1;1;4;4;3;8;8;7;6;6;6;5;5;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"3;5;7;7;6;5;4;3;2;1;1;3;3;3;4";"4;5;5;5;5;4;5;5;4;3;3;3;1;1;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF04056_1.tre;"2;4;8;8;7;6;5;4;3;3;3;1;1;2;3";"5;6;6;6;6;5;4;4;3;2;1;1;3;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"6;5;4;3;5;5;4;3;5;5;4;3;2;1;1";"4;2;4;4;4;4;1;1;5;5;4;3;3;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"6;4;3;2;4;4;3;2;5;5;4;3;2;2;2";"3;2;4;4;4;4;2;2;4;4;3;2;2;4;4";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"5;3;2;1;4;4;3;2;6;6;5;4;3;3;3";"3;3;5;5;5;5;3;3;3;3;2;1;2;4;4";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"4;2;1;1;5;5;4;3;7;7;6;5;4;4;4";"None";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"4;1;1;2;6;6;5;4;8;8;7;6;5;5;5";"5;5;7;7;7;7;5;5;1;1;1;2;4;6;6";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"3;4;3;2;3;3;2;1;6;6;5;4;3;3;3";"2;3;5;5;5;5;3;3;4;4;3;2;1;3;3";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"5;5;4;3;2;2;1;1;7;7;6;5;4;4;4";"1;4;6;6;6;6;4;4;5;5;4;3;1;2;2";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"4;6;5;4;1;1;1;2;8;8;7;6;5;5;5";"1;5;7;7;7;7;5;5;6;6;5;4;2;1;1";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"3;5;4;3;5;5;4;3;4;4;3;2;1;2;2";"4;1;3;3;3;3;2;2;5;5;4;3;3;5;5";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"2;6;5;4;6;6;5;4;3;3;2;1;1;3;3";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"1;7;6;5;7;7;6;5;2;2;1;1;2;4;4";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00085_3.tre;"1;8;7;6;8;8;7;6;1;1;1;2;3;5;5";"6;2;1;1;2;2;4;4;7;7;6;5;5;7;7";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"1;6;9;9;8;7;6;5;5;3;2;2;2;1;1";"1;1;1;3;4;4;8;8;7;6;5;4;5;5;4";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"3;5;8;8;7;6;5;4;4;2;1;2;2;2;2";"None";6.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"2;4;7;7;6;5;4;3;3;1;1;3;3;3;3";"None";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"1;3;6;6;5;4;3;2;2;1;2;4;4;4;4";"2;3;3;2;3;3;6;6;5;4;3;2;3;3;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"7;2;5;5;4;3;2;2;2;2;3;5;5;5;5";"None";5.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"6;1;5;5;4;3;2;3;3;3;4;6;6;6;6";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"5;2;4;4;3;2;1;3;3;3;4;6;6;6;6";"4;5;5;4;5;5;4;4;3;2;1;1;4;4;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"4;3;3;3;2;1;1;4;4;4;5;7;7;7;7";"5;6;6;5;6;6;3;3;2;1;1;2;5;5;4";7.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"3;4;2;2;1;1;2;5;5;5;6;8;8;8;8";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"2;5;1;1;1;2;3;6;6;6;7;9;9;9;9";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"4;3;6;6;5;4;3;1;1;2;3;5;5;5;5";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF08238_1.tre;"3;6;9;9;8;7;6;5;5;3;2;1;1;2;2";"None";6.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"5;7;6;5;5;5;3;2;5;5;4;3;2;1;1";"3;3;4;4;2;1;1;2;8;8;7;6;5;5;5";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"4;6;5;4;4;4;2;1;5;5;4;3;2;2;2";"1;4;5;5;3;3;3;1;6;6;5;4;3;3;3";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"3;5;4;3;3;3;1;1;6;6;5;4;3;3;3";"1;5;6;6;4;4;4;2;5;5;4;3;2;2;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"3;4;3;2;2;2;1;2;7;7;6;5;4;4;4";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"2;3;2;1;2;2;2;3;8;8;7;6;5;5;5";"3;7;8;8;6;6;6;4;3;3;2;1;1;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"1;2;1;1;3;3;3;4;9;9;8;7;6;6;6";"None";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"5;1;1;2;4;4;4;5;10;10;9;8;7;7;7";"None";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"4;4;3;2;1;1;2;3;8;8;7;6;5;5;5";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"3;7;6;5;5;5;3;2;4;4;3;2;1;2;2";"None";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"2;8;7;6;6;6;4;3;3;3;2;1;1;3;3";"3;2;3;3;1;2;2;2;8;8;7;6;5;5;5";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"2;9;8;7;7;7;5;4;2;2;1;1;2;4;4";"4;1;2;2;1;3;3;3;9;9;8;7;6;6;6";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01248_1.tre;"1;10;9;8;8;8;6;5;1;1;1;2;3;5;5";"5;1;1;1;2;4;4;4;10;10;9;8;7;7;7";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"1;6;5;4;7;7;6;6;6;4;3;3;1;1;1";"1;1;1;3;3;7;7;6;5;5;5;4;5;6;6";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"2;5;4;3;6;6;5;5;5;3;2;2;1;2;2";"1;2;2;2;2;6;6;5;4;4;4;3;4;5;5";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"1;4;3;2;5;5;4;4;4;2;2;2;2;3;3";"2;3;3;2;2;5;5;4;3;3;3;2;3;4;4";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"6;3;2;1;5;5;4;4;4;2;3;3;3;4;4";"3;4;4;3;3;5;5;4;3;3;3;1;2;3;3";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"5;2;1;1;6;6;5;5;5;3;4;4;4;5;5";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"4;1;1;2;7;7;6;6;6;4;5;5;5;6;6";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"4;4;3;2;4;4;3;3;3;1;3;3;3;4;4";"3;4;4;3;3;4;4;3;2;2;2;2;3;4;4";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"3;5;4;3;3;3;2;2;2;1;4;4;4;5;5";"None";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"2;6;5;4;2;2;1;2;2;2;5;5;5;6;6";"5;6;6;5;5;2;2;1;1;3;3;4;5;6;6";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"3;7;6;5;1;1;1;3;3;3;6;6;6;7;7";"6;7;7;6;6;1;1;1;2;4;4;5;6;7;7";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"4;6;5;4;3;3;2;1;1;2;5;5;5;6;6";"4;5;5;4;4;4;4;3;2;1;1;3;4;5;5";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00153_38.tre;"5;5;4;3;6;6;5;5;5;3;1;1;2;3;3";"2;3;3;1;1;6;6;5;4;4;4;3;4;5;5";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"3;4;4;3;2;6;6;5;5;5;5;5;4;2;1";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"2;3;3;2;1;6;6;5;5;5;5;5;4;2;2";"4;4;5;5;4;3;3;2;1;2;3;3;3;4;4";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"1;2;2;1;1;7;7;6;6;6;6;6;5;3;3";"5;5;6;6;5;2;2;1;1;3;4;4;4;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"6;1;1;1;2;8;8;7;7;7;7;7;6;4;4";"None";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"5;4;4;3;2;5;5;4;4;4;4;4;3;1;2";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"4;5;5;4;3;4;4;3;3;3;3;3;2;1;3";"3;3;4;4;3;4;4;3;2;2;3;3;2;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"5;6;6;5;4;3;3;2;2;2;3;3;2;2;4";"2;2;3;3;2;5;5;4;3;3;4;4;2;3;3";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"4;7;7;6;5;2;2;1;2;2;4;4;3;3;5";"2;2;2;2;1;6;6;5;4;4;5;5;3;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"3;8;8;7;6;1;1;1;3;3;5;5;4;4;6";"3;3;1;1;1;7;7;6;5;5;6;6;4;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"2;7;7;6;5;3;3;2;1;1;4;4;3;3;5";"1;1;3;3;2;6;6;5;4;4;5;5;3;4;4";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"3;6;6;5;4;4;4;3;3;3;2;2;1;2;4";"3;3;4;4;3;5;5;4;3;3;4;4;1;2;2";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00169_1.tre;"4;7;7;6;5;5;5;4;4;4;1;1;1;3;5";"4;4;5;5;4;6;6;5;4;4;5;5;1;1;1";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"1;4;4;3;2;8;8;7;7;7;5;4;3;2;1";"1;1;1;4;4;3;7;7;6;6;6;5;5;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"4;3;3;2;1;8;8;7;7;7;5;4;3;2;2";"None";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"3;2;2;1;1;9;9;8;8;8;6;5;4;3;3";"3;3;2;2;2;1;6;6;5;5;5;4;4;3;3";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"2;1;1;1;2;10;10;9;9;9;7;6;5;4;4";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"7;4;4;3;2;7;7;6;6;6;4;3;2;1;2";"3;3;2;3;3;2;5;5;4;4;4;3;3;2;2";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"6;5;5;4;3;6;6;5;5;5;3;2;1;1;3";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"6;6;6;5;4;5;5;4;4;4;2;1;1;2;4";"4;4;3;4;4;3;4;4;3;3;3;2;2;2;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"5;7;7;6;5;4;4;3;3;3;1;1;2;3;5";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"5;8;8;7;6;3;3;2;2;2;1;2;3;4;6";"5;5;4;5;5;4;3;3;2;2;2;2;2;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"4;9;9;8;7;2;2;1;2;2;2;3;4;5;7";"6;6;5;6;6;5;2;2;1;2;2;3;3;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"3;10;10;9;8;1;1;1;3;3;3;4;5;6;8";"7;7;6;7;7;6;1;1;1;3;3;4;4;5;5";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01119_1.tre;"4;9;9;8;7;3;3;2;1;1;2;3;4;5;7";"6;6;5;6;6;5;3;3;2;1;1;3;3;4;4";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"1;5;4;8;8;7;6;5;4;2;3;3;2;1;1";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"7;4;3;7;7;6;5;4;3;1;3;3;2;2;2";"None";6.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"6;3;2;6;6;5;4;3;2;1;4;4;3;3;3";"4;4;3;4;4;3;2;2;2;1;4;4;5;5;4";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"5;2;1;6;6;5;4;3;2;2;5;5;4;4;4";"2;2;1;6;6;5;4;4;4;2;3;3;4;4;3";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"5;1;1;7;7;6;5;4;3;3;6;6;5;5;5";"1;1;1;7;7;6;5;5;5;3;4;4;5;5;4";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"4;3;2;5;5;4;3;2;1;2;5;5;4;4;4";"None";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"3;4;3;4;4;3;2;1;1;3;6;6;5;5;5";"3;3;2;6;6;5;4;4;4;2;2;2;3;3;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"2;5;4;3;3;2;1;1;2;4;7;7;6;6;6";"None";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"4;6;5;2;2;1;1;2;3;5;8;8;7;7;7";"4;4;3;7;7;6;5;5;5;3;2;2;2;2;1";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"3;7;6;1;1;1;2;3;4;6;9;9;8;8;8";"5;5;4;8;8;7;6;6;6;4;3;3;1;1;1";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"5;5;4;8;8;7;6;5;4;2;2;2;1;2;2";"6;6;5;2;2;1;1;3;3;3;6;6;7;7;6";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF07973_2.tre;"4;6;5;9;9;8;7;6;5;3;1;1;1;3;3";"7;7;6;1;1;1;2;4;4;4;7;7;8;8;7";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"1;7;6;7;7;6;5;5;5;5;4;2;1;1;1";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"6;6;5;6;6;5;4;4;4;4;3;1;1;2;2";"6;6;5;4;4;3;2;2;1;1;4;4;6;6;5";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"5;5;4;5;5;4;3;3;3;3;2;1;2;3;3";"5;5;4;3;3;2;3;3;2;1;3;3;5;5;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"7;4;3;4;4;3;2;2;3;3;2;2;3;4;4";"4;4;3;3;3;2;4;4;3;2;2;2;4;4;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"6;3;2;3;3;2;2;2;4;4;3;3;4;5;5";"3;3;2;4;4;3;5;5;4;3;2;2;3;3;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"5;2;1;3;3;2;3;3;5;5;4;4;5;6;6";"3;3;2;5;5;4;6;6;5;4;3;3;2;2;1";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"4;1;1;4;4;3;4;4;6;6;5;5;6;7;7";"4;4;3;6;6;5;7;7;6;5;4;4;1;1;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"4;3;2;2;2;1;3;3;5;5;4;4;5;6;6";"2;2;1;5;5;4;6;6;5;4;3;3;3;3;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"3;4;3;1;1;1;4;4;6;6;5;5;6;7;7";"1;1;1;6;6;5;7;7;6;5;4;4;4;4;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"2;4;3;4;4;3;1;1;4;4;3;3;4;5;5";"4;4;3;4;4;3;5;5;4;3;1;1;4;4;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"4;5;4;5;5;4;3;3;2;2;1;2;3;4;4";"5;5;4;2;2;1;4;4;3;2;3;3;5;5;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00118_2.tre;"3;6;5;6;6;5;4;4;1;1;1;3;4;5;5";"6;6;5;1;1;1;5;5;4;3;4;4;6;6;5";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00180_4.tre;"2;7;6;5;4;6;6;5;5;5;3;3;1;1;1";"2;2;2;1;1;3;7;7;6;6;6;7;7;6;5";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00180_4.tre;"2;6;5;4;3;5;5;4;4;4;2;2;1;2;2";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00180_4.tre;"1;5;4;3;2;4;4;3;3;3;2;2;2;3;3";"1;3;3;3;3;1;5;5;4;4;4;5;5;4;3";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00180_4.tre;"1;4;3;2;1;4;4;3;3;3;3;3;3;4;4";"None";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00180_4.tre;"5;3;2;1;1;5;5;4;4;4;4;4;4;5;5";"None";12.0
